0.21253494312963173	0.27046735228292723	0.5169977045881455	0.21253494312962906	0.27046735228292895	0.5169977045881464
0.7696934889024359	0.07534589840064754	0.15496061269695288	0.7696934889024359	0.07534589840064768	0.1549606126969529
0.9617460105580594	0.005984388066750778	0.032269601375216894	0.961746010558059	0.005984388066750982	0.032269601375217075
0.9568494790281573	0.000300342235856831	0.04285017873598123	0.9568494790281568	0.0003003422358571857	0.04285017873598158
0.929281236582963	0	0.070681942229012	0.929281236582963	0	0.070681942229012
0.8956155122451099	0	0.10438245347703969	0.8956155122451099	0	0.10438245347703966
0.8578661246173698	0	0.14213354261908112	0.8578661246173699	0	0.14213354261908112
0.8173682817530689	0	0.18263159285105374	0.8173682817530689	0	0.18263159285105363
0.7753048039329751	0	0.22469500170511522	0.7753048039329746	0	0.22469500170511567
0.7327017774612687	0	0.2672981274166696	0.7327017774612689	0	0.2672981274166694
0.690403380456447	0	0.30959657116066575	0.6904033804564471	0	0.30959657116066563
0.6490700337217044	0	0.3509299536078321	0.6490700337217044	0	0.3509299536078321
0.6091902287408341	0	0.39080976373491993	0.609190228740834	0	0.39080976373492005
0.571101811115622	0	0.4288981836034579	0.5711018111156221	0	0.42889818360345777
0.5350169880425545	0	0.46498300550351646	0.5350169880425552	0	0.4649830055035158
0.501047654468444	0	0.4989523206343804	0.5010476544684448	0	0.4989523206343796
0.4692287238127638	0	0.5307712777647564	0.46922872381276426	0	0.530771277764756
0.43953802463582425	0	0.5604619726955776	0.4395380246358245	0	0.5604619726955774
0.4119132782469146	0	0.5880867202988195	0.4119132782469145	0	0.5880867202988196
0.3862651372792095	0	0.613734848048506	0.38626513727920975	0	0.6137348480485058
0.3624875669696235	0	0.6375124317310159	0.36248756696962364	0	0.6375124317310157
0.34046543843691646	0	0.6595345598211211	0.3404654384369167	0	0.6595345598211207
0.32008026330438555	0	0.6799197363469611	0.3200802633043854	0	0.6799197363469611
0.30121413533151054	0	0.6987858582940065	0.30121413533151065	0	0.6987858582940064
0.28375243529699345	0	0.7162475209673101	0.28375243529699323	0	0.7162475209673105
0.26758570863750486	0	0.732414280343649	0.26758570863750486	0	0.7324142803436489
0.2526105854548736	0	0.7473893969271683	0.2526105854548736	0	0.7473893969271683
0.2387304485180247	0	0.7612695485060189	0.23873044851802522	0	0.7612695485060184
0.22585563551097598	0	0.7741443594602323	0.22585563551097576	0	0.7741443594602325
0.21390329254227103	0	0.7860967032634835	0.21390329254227106	0	0.7860967032634834
0.20279726358882727	0	0.7972027354402688	0.20279726358882738	0	0.7972027354402687
0.19246771537110657	0	0.8075322647144525	0.19246771537110657	0	0.8075322647144525
0.18285078236218932	0	0.8171492127692735	0.18285078236218957	0	0.8171492127692733
0.1738881130049457	0	0.8261118813533092	0.17388811300494583	0	0.826111881353309
0.1655265002916335	0	0.8344734973494958	0.16552650029163318	0	0.834473497349496
0.15771742560658678	0	0.8422825646782202	0.15771742560658686	0	0.84228256467822
0.1504166891156849	0	0.8495833035103173	0.15041668911568484	0	0.8495833035103173
0.143584011815546	0	0.8564158880991479	0.14358401181554606	0	0.8564158880991479
0.13718269152497026	0	0.8628172658704808	0.1371826915249701	0	0.8628172658704809
0.13117928022299863	0	0.8688206783484058	0.13117928022299874	0	0.8688206783484057
