0.9957066021379768	6.421130149553196e-7	0.0042927557491408445
0.983051586103169	-5.901908299026299e-10	0.01694841448700425
0.9626571909647906	3.80346082895696e-10	0.037342808654924044
0.9354865405438396	1.1055763665347282e-10	0.06451345934559792
0.9027276200180878	-5.959866318845567e-12	0.09727237998786846
0.8656767858428275	1.4015569040084399e-12	0.13432321415578688
0.8256291445903169	2.7829079142831933e-16	0.17437085540966105
0.7837912804831447	6.006959469984102e-12	0.21620871951081133
0.7412225428905284	-5.1244483139199794e-17	0.25877745710940714
0.6988044917959142	-8.315756763481372e-16	0.30119550820409435
0.6572337618452089	6.232207982030537e-16	0.3427662381547222
0.6170317301571433	-4.1624926295146583e-16	0.38296826984291027
0.5785644023513257	-2.5920493512772274e-16	0.4214355976486335
0.5420670567786423	-6.896127858430287e-10	0.45793294391098743
0.5076697001321079	1.036298453235958e-15	0.4923302998680187
0.47542086873261413	-4.396223484264046e-15	0.524579131267321
0.4453084318543611	8.931917929356381e-17	0.5546915681455589
0.4172769436928439	1.5127035992203048e-14	0.5827230563070993
0.3912415647601224	1.9026089870459396e-12	0.6087584352380482
0.36709888558296017	-5.098845599372772e-16	0.6329011144170397
0.34473510433261784	-3.214784422975565e-16	0.655264895667419
0.32403203589215634	6.152347269084936e-16	0.6759679641078972
0.30487139862184515	-1.0844534416196638e-13	0.695128601378294
0.28713776776949523	-3.717714559703465e-17	0.7128622322306424
0.27072051908255373	-4.925304703873901e-15	0.7292794809173894
0.25551502303211904	1.118061847865696e-14	0.7444849769679142
0.24142329401180296	-1.9682033410258223e-11	0.7585767060079114
0.22835425164741732	-1.9679259339381413e-16	0.7716457483525719
0.21622371311627972	-3.256268389135829e-14	0.783776286883623
0.20495420480021376	3.518151323638776e-11	0.7950457951646799
0.19447465833364502	-8.383216687850023e-14	0.8055253416663678
0.1847200378241705	-9.755769284529723e-16	0.8152799621757427
0.17563093171224428	3.519188230144257e-16	0.8243690682876654
0.16715313242250512	-1.3103851655883908e-12	0.8328468675787289
0.1592372196611984	-7.550132114820783e-16	0.8407627803387766
0.15183815771306522	5.918082021000157e-16	0.848161842286919
0.1449149132050059	-2.38076688799566e-13	0.8550850867951657
0.1384300970150599	-1.2739746429516326e-15	0.8615699029849198
0.1323496320611491	-9.431726677934648e-14	0.8676503679389889
0.12664244736769342	-1.3321854091103346e-12	0.8733575526336539
