0	0.2908590615970887	0	0.09071873416232164	0	0.05466209548847329
1	0.4421383523905428	1	0.17452922229453835	1	0.08457554983592452
2	0.6129606428470394	2	0.2788642415924238	2	0.11885782107492267
3	0.7441057575121379	3	0.37900134896558835	3	0.15476302168900735
4	0.8351139809590729	4	0.4694576762839279	4	0.19154761646964288
5	0.8946194187905138	5	0.5488953107165692	5	0.22862727983556141
6	0.9323434857432205	6	0.617583713173122	6	0.2655452440917582
7	0.956066573730407	7	0.6764312554722292	7	0.30194858264297353
8	0.9711116204533298	8	0.7265595130277435	8	0.33756870981260617
9	0.98081755630413	9	0.769105507005694	9	0.37220535220372014
10	0.9871918906791721	10	0.8051321361665382	10	0.40571338423866593
11	0.991434104209437	11	0.8355926197475708	11	0.43799202616618654
12	0.9942768603368394	12	0.8613219376002936	12	0.46897599011322577
13	0.9961845319664684	13	0.8830412655307655	13	0.4986282318961279
14	0.9974621658771695	14	0.9013680767002805	14	0.5269340259203412
15	0.9983149783911794	15	0.9168281658979262	15	0.5538961297609645
16	0.9988823694963916	16	0.9298676983248599	16	0.5795308457239968
17	0.9992589636162373	17	0.9408644223472937	17	0.6038648203240374
18	0.9995085967900158	18	0.9501376921013898	18	0.6269324504052033
19	0.9996740151375111	19	0.9579572409901107	19	0.6487737879303451
20	0.9997836604449725	20	0.9645507557850534	20	0.6694328520095376
21	0.9998563792103021	21	0.970110356011319	21	0.6889562783820703
22	0.9999046356932968	22	0.9747981023144352	22	0.7073922439323808
23	0.999936673318182	23	0.9787506788129666	23	0.7247896144746213
24	0.9999579477017516	24	0.9820833651687185	24	0.7411972754503305
25	0.9999720762977459	25	0.9848933716715915	25	0.7566636099223311
26	0.9999814577137239	26	0.987262666033857	26	0.7712361049382063
27	0.9999876868537585	27	0.9892603658396312	27	0.7849610472588477
28	0.9999918216315633	28	0.9909447505658173	28	0.7978833083567992
29	0.9999945660484425	29	0.9923649594973366	29	0.8100461847274228
30	0.9999963877214743	30	0.9935624230118701	30	0.821491295073736
31	0.9999975955977469	31	0.9945720769418519	31	0.8322585159517122
32	0.9999984030707799	32	0.9954233780402056	32	0.8423859499310383
33	0.9999989439184539	33	0.9961411622298103	33	0.8519099233735339
34	0.9999993056313718	34	0.9967463678144663	34	0.8608650006107326
35	0.9999995470425387	35	0.9972566528498223	35	0.8692840116995043
36	0.9999996947598653	36	0.997686905679227	36	0.877198095945087
37	0.9999997925459428	37	0.9980496781142306	37	0.8846367511279993
38	0.9999998588052322	38	0.9983555514061956	38	0.8916278897813882
39	0.9999998995144185	39	0.9986134513347064	39	0.8981978995474155
40	0.9999999214535722	40	0.9988309031548411	40	0.9043717054577566
41	0.9999999350568248	41	0.9990142495724617	41	0.9101728350554235
42	0.9999999463807645	42	0.9991688378200275	42	0.9156234831132235
43	0.9999999530500282	43	0.9992991768253765	43	0.9207445748257983
44	0.9999999572185612	44	0.9994090703635378	44	0.9255558299193234
45	0.9999999597523725	45	0.9995017281896184	45	0.9300758240926608
46	0.9999999617636616	46	0.9995798535340223	46	0.9343220486848312
47	0.9999999634953266	47	0.9996457241059834	47	0.9383109690029715
48	0.9999999654628672	48	0.9997012642787776	48	0.9420580808402105
49	0.9999999681406344	49	0.9997480948904585	49	0.9455779631044187
50	0.9999999712022649	50	0.9997875794592471	50	0.9488843296764826
51	0.9999999742800779	51	0.9998208718746007	51	0.9519900780464086
52	0.9999999772346878	52	0.9998489443809334	52	0.9549073360489391
53	0.9999999801258325	53	0.9998726134963863	53	0.9576475064783249
54	0.999999982788507	54	0.9998925709319135	54	0.9602213081526731
55	0.9999999850957725	55	0.9999093999549872	55	0.9626388169371183
56	0.999999987227802	56	0.9999235899655116	56	0.9649095030087481
57	0.9999999891021822	57	0.9999355554102515	57	0.9670422654810601
58	0.9999999906589503	58	0.9999456560594306	58	0.9690454677475662
59	0.9999999920638027	59	0.9999541836131616	59	0.9709269687178523
60	0.9999999932645212	60	0.9999613796005979	60	0.9726941531931155
61	0.9999999942463114	61	0.9999674538320086	61	0.974353957607777
62	0.9999999951240506	62	0.9999725783366707	62	0.9759128998241892
63	0.9999999957884815	63	0.9999769022101609	63	0.9773771037630414
64	0.9999999961954802	64	0.9999805522626206	64	0.9787523224324265
65	0.9999999964068393	65	0.9999836327395003	65	0.9800439600432713
66	0.9999999964843487	66	0.9999862307007006	66	0.9812570925387891
67	0.9999999964897972	67	0.9999884151210064	67	0.9823964891573551
68	0.9999999964804207	68	0.9999902493088616	68	0.983466629805747
69	0.99999999647458	69	0.9999917891161656	69	0.9844717225318455
70	0.9999999964715691	70	0.9999930828793794	70	0.9854157196962504
71	0.999999996470585	71	0.9999941710669575	71	0.986302333653367
72	0.9999999964708195	72	0.999995087081805	72	0.9871350522242099
73	0.9999999964718431	73	0.9999958585959242	73	0.9879171505877307
74	0.9999999964754698	74	0.9999965086476301	74	0.9886517051606832
75	0.9999999964819657	75	0.9999970564950977	75	0.9893416055466434
76	0.9999999964912079	76	0.999997518282865	76	0.9899895658483242
77	0.9999999965030839	77	0.9999979075716575	77	0.9905981354299151
78	0.9999999965174693	78	0.9999982357667562	78	0.9911697086441809
79	0.9999999965342536	79	0.9999985124688534	79	0.9917065343659568
80	0.9999999965533126	80	0.9999987457641917	80	0.9922107251054181
81	0.9999999965745259	81	0.9999989424660143	81	0.9926842645685006
82	0.9999999965977817	82	0.9999991083163764	82	0.9931290161776793
83	0.9999999966229538	83	0.9999992481553494	83	0.9935467296240299
84	0.9999999966499309	84	0.9999993660631329	84	0.9939390492995811
