0.	0.6988044504687927	0	0.3011955212518226	0.6988044504687927	0	0.3011955212518226
0.01	0.5120821182202245	0.1429963117007535	0.34492157007902496	0.4856237372941921	0.1582788552995505	0.35609740740626034
0.02	0.4716750604883914	0.16373604034036188	0.36458889917124404	0.39754970910424026	0.20660824918975132	0.3958420417060057
0.03	0.47752114249195166	0.15081538652424104	0.3716634709838112	0.3412545343917447	0.22963299483707167	0.4291124707711876
0.04	0.4834971237513017	0.14077784965405438	0.3757250265946428	0.2927302245274395	0.2511188243087229	0.45615095116383647
0.05	0.4898149079098727	0.13278418590098237	0.37740090618914346	0.25603961934265196	0.268001528526395	0.47595885213095146
0.06	0.49688600705751795	0.12578311194166647	0.3773308810008158	0.22958581499525793	0.28039150474323865	0.49002268026150364
0.07	0.5049436750511894	0.1191027513327384	0.375953573616068	0.2107516617022281	0.28926557123478225	0.4999827670629856
0.08	0.5141158919051413	0.11234514348489347	0.37353896460996483	0.19737638107562416	0.29554960137455133	0.5070740175498242
0.09	0.5244692312384285	0.10527676830357349	0.3702540004579982	0.18793563146133468	0.29993027282413404	0.5121340957145315
0.1	0.5360251186910724	0.0977648641106312	0.3662100171982987	0.18141536484069273	0.3028737491222102	0.5157108860370994
0.11	0.5487595226308914	0.0897465678194335	0.3614939095496723	0.17716780070283253	0.30467794811069787	0.518154251186467
0.12	0.5625927251464569	0.08121746960359197	0.3561898052499489	0.17480793181764614	0.30551504268784613	0.5196770254945055
0.13	0.5773739001528645	0.07223076149597543	0.3503953383511601	0.17415185517172108	0.30545735630379733	0.5203907885244816
0.14	0.5928656492154547	0.06290058656420466	0.3442337642203389	0.17518995119344155	0.30448728418484555	0.5203227646217112
0.15	0.6087351552555957	0.053403860644877954	0.3378609840995266	0.17809202414021874	0.3024910234421777	0.519416952417604
0.16	0.6245598441907058	0.043974928956681585	0.3314652268526128	0.1832495748099437	0.2992320532252373	0.5175183719648192
0.17	0.6398535493829525	0.034888974731264795	0.325257475885783	0.19137300203164342	0.2942934562323326	0.5143335417360242
0.18	0.6541129145396849	0.026433999937773008	0.31945308552253937	0.2036835456447526	0.2869657161048817	0.5093507382503631
0.19	0.6668739940882205	0.018877058557814068	0.3142489473539668	0.22228048875625772	0.2760332966207155	0.5016862146230281
0.2	0.6777601521776588	0.012435713171414462	0.3098041346509285	0.25083286004344457	0.2593737172432524	0.4897934227133047
0.21	0.686500626133129	0.007266783769673572	0.3062325900972023	0.29579700651730967	0.23325278611002156	0.47095020737267357
0.22	0.6929110537425077	0.0034775009047038528	0.30361144535278906	0.36792138507202377	0.1914541085840964	0.4406245063438805
0.23	0.6968755566110347	0.001135641834121515	0.30198880155484753	0.4800172243443035	0.12656832564407272	0.39341445001162756
0.24	0.698530906604773	0.00015976851541542203	0.3013093248798115	0.6215054674397226	0.04471205896491265	0.3337824735953647
0.25	0.6987885049734558	0	0.3011986974246489	0.6987885049734555	0	0.30119869742464916
0.26	0.6985309066047755	0.00015976851541532708	0.30130932487981243	0.6215054674397256	0.04471205896491214	0.33378247359536545
0.27	0.6968755566110321	0.001135641834121921	0.3019888015548466	0.4800172243443016	0.12656832564407253	0.3934144500116264
0.28	0.6929110537640686	0.003477500856796945	0.30361144537913853	0.3679213850582181	0.19145410863002651	0.44062450631175953
0.29	0.6865006261267337	0.007266783782869006	0.3062325900903979	0.29579700652071805	0.233252786097449	0.4709502073818335
0.3	0.6777601521776587	0.012435713171414283	0.30980413465092826	0.2508328600434446	0.25937371724325226	0.4897934227133044
0.31	0.6668739940982464	0.018877058539946756	0.3142489473618111	0.22228048875234885	0.27603329663833354	0.501686214609322
0.32	0.6541129145396891	0.026433999937773255	0.3194530855225418	0.20368354564475405	0.2869657161048837	0.5093507382503664
0.33	0.6398535493829508	0.03488897473126375	0.3252574758857826	0.1913730020316425	0.294293456232333	0.5143335417360216
0.34	0.6245598442734466	0.04397492883012401	0.33146522689642766	0.1832495747873189	0.2992320533686037	0.5175183718440757
0.35000000000000003	0.6087351552388917	0.05340386066958174	0.3378609840915302	0.1780920241447612	0.3024910234100909	0.5194169524451515
0.36	0.592865649235842	0.0629005865355026	0.344233764228657	0.17518995118841046	0.3044872842234989	0.5203227645880922
0.37	0.577373900159537	0.07223076148877043	0.3503953383516898	0.17415185517023252	0.30545735631496274	0.520390788514802
0.38	0.5625927251464573	0.08121746960359236	0.35618980524994903	0.17480793181764645	0.3055150426878458	0.5196770254945066
0.39	0.5487595226238989	0.08974656782625408	0.3614939095498435	0.17716780070443894	0.30467794809747084	0.5181542511980867
0.4	0.5360251186910696	0.09776486411063079	0.36621001719829654	0.18141536484069168	0.30287374912220855	0.5157108860370968
0.41000000000000003	0.5244692312384298	0.10527676830357387	0.3702540004579994	0.1879356314613353	0.2999302728241344	0.5121340957145333
0.42	0.5141158918869205	0.11234514349849936	0.3735389646145832	0.19737638108044991	0.2955496013317601	0.5070740175877931
0.43	0.5049436750511895	0.11910275133273869	0.37595357361606846	0.2107516617022282	0.2892655712347824	0.49998276706298606
0.44	0.4968860070575186	0.1257831119416665	0.37733088100081613	0.2295858149952582	0.28039150474323893	0.4900226802615042
0.45	0.48981490800886707	0.13278418584220797	0.37740090614892374	0.2560396193211709	0.2680015287675527	0.4759588519112752
0.46	0.4834971237513017	0.14077784965405438	0.3757250265946428	0.2927302245274395	0.2511188243087229	0.45615095116383647
0.47000000000000003	0.47752114249195166	0.15081538652424104	0.3716634709838112	0.3412545343917447	0.22963299483707167	0.4291124707711876
0.48	0.47167506019852135	0.1637360404824345	0.36458889931904304	0.3975497090265127	0.20660824920737056	0.3958420417661157
0.49	0.5120821182336395	0.14299631170258714	0.34492157006377294	0.4856237372933661	0.15827885534088576	0.3560974073657477
0.5	0.6988044504687927	0	0.3011955212518226	0.6988044504687927	0	0.3011955212518226
