0.24912278754471753	0.2600991967533249	0.4907780157019351
0.2537009330045939	0.25745116383254313	0.48884790316285903
0.25868603770312887	0.25456774270249083	0.48674621959429054
0.264133600923195	0.25141683217090394	0.48444956690589486
0.27010972351743545	0.24796019901955105	0.48193007746295163
0.2766937654199147	0.24415194088050193	0.4791542936996815
0.2839818447738867	0.23993646231432078	0.47608169291171437
0.2920915069609619	0.23524577421016804	0.4726627188288632
0.30116804679344295	0.22999583698255222	0.4688361162240085
0.31139320958874567	0.22408152780653587	0.4645252626046716
0.32299738529371935	0.21736958744669554	0.45963302725955407
0.33627704896998095	0.20968853255235612	0.454034418477723
0.35162028442748466	0.20081389260064045	0.44756582297188435
0.3695451275631487	0.19044603182835823	0.44000884060848494
0.39075892778109134	0.17817581415082426	0.43106525806810936
0.4162535203049258	0.16342955479819643	0.4203169248968102
0.44746423099909033	0.14537705076054475	0.4071587182402986
0.48654894801515813	0.1227701637000454	0.390680888284901
0.5369082637161041	0.09364196604589597	0.3694497702380044
0.604230498410113	0.05470229159750504	0.3410672099923964
0.6988044917959142	-8.315756763481372e-16	0.30119550820409435
